Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
6cfee052-cfa3-3ece-ad2c-887fca7d4273,PCP111503,1222 SE 47TH ST,CAPE CORAL,FL,33904-9661,26.655205,-82.00428000000001,,0.0,72
16561930-fd8c-3ace-9bf1-cd5e668b62e8,PCP111913,290 NW NICHOLAS PKWY,CAPE CORAL,FL,33991-3804,26.655205,-82.00428000000001,,0.0,52
f58740a6-8db6-3472-8c85-b1d02ff33a5b,JOSEPH ALOISE  D.O. P.A.,18900 N TAMIAMI TRAIL,NORTH FORT MYERS,FL,33903-7307,26.722062,-81.863262,239-567-1000,0.0,3
59338c32-dcdb-34a6-918a-13b8a3057f67,PCP118610,10708 BRADBURY WAY,FT MYERS,FL,33913-8417,26.612695,-81.63884499999998,,0.0,126
36f57408-63e6-3bbc-ba6f-0cf7353e7eda,PCP137348,6801 PORTO FINO CIRCLE,FT MYERS,FL,33912-4344,26.55052,-81.867802,,0.0,51
c3a93797-e6fc-314a-bfae-ab1fd667e179,PCP137626,1291 BROAD W ST,LEHIGH ACRES,FL,33936-6501,26.525609999999997,-81.69968100000001,,0.0,34
c19c2a5d-f10a-3b1e-a5d4-34acc725f43d,PCP149960,1530 LEE BLVD,LEHIGH ACRES,FL,33936-4897,26.525609999999997,-81.69968100000001,,0.0,33
24205308-b8c8-39a1-99f4-ac3bd9344731,PCP150722,6810 PORTO FINO CIRCLE,FORT MYERS,FL,33912-7140,26.559034999999998,-81.891994,,0.0,31
b8d26eb8-61ed-3a9b-934b-98aad3eae34c,PCP151664,2540 WINKLER AVE,FT MYERS,FL,33901-9338,26.61901,-81.831956,,0.0,244
e7c6e6c5-75e5-330a-beb9-d9d868f21e33,AMERIPATH HOSPITAL SERVICES-FLORIDA LLC,13681 DOCTORS WAY,FT MYERS,FL,33912-4300,26.55052,-81.867802,239-275-1164,0.0,34
82d57f0f-6045-34c5-bd4f-23c6e9b10735,PCP177608,4801 PALM BEACH BLVD,FT MYERS,FL,33905-3214,26.675138,-81.817274,239-694-2161,0.0,783
315c5bd3-480b-3ddf-b104-d479195b4423,EYE HEALTH OF FT MYERS INC,5220 LEE BLVD,LEHIGH ACRES,FL,33971-1021,26.525609999999997,-81.69968100000001,239-368-3838,0.0,39
ab48699a-5509-3471-ad26-bed4e617982a,EYE HEALTH OF FT MYERS INC,1138 COUNTRY CLUB BLVD,CAPE CORAL,FL,33990-3027,26.655205,-82.00428000000001,239-458-5800,0.0,46
dd85a139-eac3-36b2-b374-462e6b2c7583,FLORIDA HEART ASSOCIATES PL,1550 BARKLEY CR,FT MYERS,FL,33907-4539,26.55052,-81.867802,239-938-2000,0.0,58
d4298940-a97b-35f2-8a65-e8fad816f184,PCP202824,13681 DOCTORS WAY,FT MYERS,FL,33912-4343,26.55052,-81.867802,,0.0,90
aab12016-6b44-3901-b3a6-25aafdde47e9,GUY DITOMMASO DC PA,13720 N CLEVELAND AVE,N FORT MYERS,FL,33903-4300,26.689447,-81.89440400000002,239-997-8100,0.0,34
3d418e22-1437-3991-b3bd-b1e1650aa5d1,GESIOTTO HENRICKS KORDONOWY AND SIMMONS MDS PA,6311 S POINTE BLVD,FT MYERS,FL,33919-4901,26.572483,-81.890588,239-275-0040,0.0,180
9fe29638-a3f2-35be-b3a0-dcc16d6ae92e,FLORIDA FITNESS AND REHABILITATION INC,18900 N TAMIAMI TRL,N FT MYERS,FL,33903-7307,26.689447,-81.89440400000002,239-731-6222,0.0,206
3f20d97b-c01d-31df-813f-2788edaace29,PRIME HEALTHCARE SERVICES - LEHEIGH PHYSICIAN MANAGEMENT LLC,1530 LEE BLVD,LEHIGH ACRES,FL,33936-4887,26.525609999999997,-81.69968100000001,239-368-0241,0.0,27
293fd9e5-59a2-3754-86bb-de4118ed1835,INPATIENT MEDICAL SERVICES  INC,13381 SEASIDE HARBOUR DR,N FORT MYERS,FL,33903-7119,26.689447,-81.89440400000002,347-852-5705,0.0,136
983041b6-4437-3ee9-a17d-e50e29528a06,FRED SMELTZER MD AND ASSOCIATES INC,6013 W RIVERSIDE DR,FT MYERS,FL,33919-1636,26.572483,-81.890588,239-939-3789,0.0,176
379635a8-c93c-3f84-bdde-b949cb26a15a,MILLENNIUM PHYSICIAN GROUP LLC,3434 HANCOCK BRIDGE PKWY,NORTH FORT MYERS,FL,33903-7099,26.722062,-81.863262,877-856-3774,0.0,17
b5425480-10ed-3fb2-b83c-b9926fc7f5b9,PCP288779,14391 METROPOLIS AVE,FT. MYERS,FL,33912-4423,26.55052,-81.867802,,0.0,82
4f16648e-9ef5-3d8a-8e5f-083c5a50ff38,EYE DOCTORS OPTICAL OUTLETS PA,4650 S CLEVELAND AVE,FT. MYERS,FL,33907-1371,26.55052,-81.867802,239-939-5393,0.0,73
3eb035e8-9597-3f56-9052-445a2f1aa470,LEE KIDNEY CENTER PA,14181 S TAMIAMI TRAIL,FORT MEYERS,FL,33912-1985,26.55052,-81.867802,239-303-2820,0.0,120
1fcf92cd-9162-387b-b547-68b0df57fcc0,SOUTHWEST FLORIDA EMERGENCY PHYSICIANS PA,13681 DOCTORS WAY,FT MYERS,FL,33912-4300,26.55052,-81.867802,239-343-1000,0.0,122
8a0e2285-9c42-3716-899a-9a5f8947f7e9,MILLENNIUM PHYSICIAN GROUP LLC,16251 N CLEVELAND AVE,NORTH FORT MYERS,FL,33903-2176,26.722062,-81.863262,239-217-4470,0.0,16
98d74f0a-046f-38e6-bde8-82923855b7b3,FLORIDA DEPARTMENT OF HEALTH,83 PONDELLA RD,NORTH FORT MYERS,FL,33903-4411,26.722062,-81.863262,239-461-6161,0.0,5
