Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
062596b5-4399-312c-a29c-bd52914d24c4,RONALD S WEISS MD SC,4401 HARLEM AVE,STICKNEY,IL,60402-4250,41.817025,-87.7737,708-788-3400,0.0,392
b7766e28-8d5a-3e6e-93a9-ebef92320dcb,MAYO AUDIOLOGY LLC,636 CHURCH ST,EVANSTON,IL,60201-4579,42.046391,-87.694352,847-869-9433,0.0,66
0e2b156d-f2e9-3d74-a1e0-0c137ccf4d12,NORTH SHORE EYE CONSULTANTS LTD,2440 RAVINE WAY,GLENVIEW,IL,60025-7647,42.084886,-87.826848,847-724-9400,0.0,32
26dfd448-82c5-3ed3-97e2-9f1ecef7e428,ILLINOIS RETINA ASSOCIATES S C,71 W 156TH ST,HARVEY,IL,60426-4265,41.607445,-87.65227900000001,708-596-8710,0.0,50
6eb002ab-752c-3d8d-8754-03fe4f3bbb27,LAVENDER STREIFF PC,117 W MAIN ST,BENSENVILLE,IL,60106-2133,41.959701,-87.94346,630-860-5066,0.0,37
e90525e9-a55c-3c0b-8477-e7fc73958ab6,MERCADO FOOT CLINIC LTD,6545 N AVE,OAK PARK,IL,60302-1020,41.887166,-87.78994200000001,708-383-6800,0.0,25
5e0f91e5-60e0-36fb-aa27-8d35ca43ce27,PCP61358,800 AUSTIN ST,EVANSTON,IL,60202-3477,42.046391,-87.694352,847-674-8761,0.0,38
e55b1c11-ac56-32db-803b-c9b548fbf291,PCP62437,4777 N HARLEM AVE,HARWOOD HEIGHTS,IL,60706-4637,41.966318,-87.80559000000001,708-867-4020,0.0,851
b7d20275-985e-3cae-a0ed-986c647ade02,PCP66335,7627 LAKE ST,RIVER FOREST,IL,60305-1878,41.894875,-87.819064,708-366-6130,0.0,30
3e19043c-9a4b-3fb7-8b0d-c6686233e4c9,CONSULTANTS IN KIDNEY DISEASE LLC,800 AUSTIN ST,EVANSTON,IL,60202-3445,42.046391,-87.694352,847-328-5550,0.0,41
ae19191b-28fe-3a67-9fad-1de655a4976f,MULTICARE HEALTH CENTER,3842 -44 HARLEM AVE,LYONS,IL,60534-1219,41.812184,-87.818589,708-442-3050,0.0,50
fb845142-9f80-3b33-aac6-2ff88f885ae4,PCP67728,1140 LAKE ST,OAK PARK,IL,60301-1052,41.887166,-87.78994200000001,312-593-6072,0.0,72
a469664d-f2a6-3008-947f-d77478398a74,SHAHRIAR DADKHAH  MD  SC,7126 N LINCOLN AVE,LINCOLNWOOD,IL,60712-2234,42.005429,-87.732959,847-864-6666,0.0,82
90f9e6a4-3442-344b-bdba-b0e2a5d9453c,NORTHSIDE FOOT AND ANKLE PC,1007 CHURCH ST,EVANSTON,IL,60201-5910,42.046391,-87.694352,847-424-9888,0.0,34
103b12cf-6a12-3394-a69a-238dec5ea292,DONETS FOOT AND ANKLE PC,3454 W DEVON AVE,LINCOLNWOOD,IL,60712-1316,42.005429,-87.732959,847-392-8080,0.0,126
578fe512-76bb-3a49-ace9-7d203465054f,OMNI HEALTH.P.C,6501 N LINCOLN AVE,LINCOLNWOOD,IL,60712-3925,42.005429,-87.732959,847-242-1001,0.0,161
60bbf135-4046-3a78-9b5f-ecbeb386d402,RUSH OAK PARK PHYSICIANS GROUP FAMILY MEDICINE,520 S MAPLE AVE 3RD FLOOR,OAK PARK,IL,60304-1022,41.887166,-87.78994200000001,708-660-5900,0.0,52
8ab6cb94-070b-30af-af41-2e900925b84b,PCP76719,7222 W GREENLEAF AVE,CHICAGO,IL,60631-1013,41.979738,-87.92843,630-418-9484,0.0,68
92b2b834-a55b-38cc-93f5-aedf61a631fb,ARBOR CENTER FOR EYECARE SC,11600 S KEDZIE,MERRIONETTE PARK,IL,60803-6302,41.681117,-87.701212,708-388-4400,0.0,65
a6a099ec-7ca1-3473-bce4-c0168e750b6a,METRO CHICAGO SURGICAL ONCOLOGY LLC,1 ERIE CT,OAK PARK,IL,60302-2510,41.887166,-87.78994200000001,708-386-7888,0.0,4
e508b4d6-8ffb-3422-bbaa-98d9791c322d,CARDIOVASCULAR CONSULTANTS LLP,2800 W 95TH ST,EVERGREEN,IL,60805-2701,41.721279,-87.70133,708-422-6200,0.0,51
50d32006-074e-3603-b5cf-4879828afd22,ARBOR CENTER FOR EYECARE SC,2850 W 95TH ST,EVERGREEN PARK,IL,60805-2790,41.721278999999996,-87.70133,708-499-5500,0.0,34
ca845ed9-f9fe-3370-b2ab-af41066b9663,RADIOLOGY IMAGING SPECIALISTS,2800 W 95TH ST,EVERGREEN,IL,60805-2701,41.721279,-87.70133,708-229-5104,0.0,183
89a2d77b-0dab-3c96-996a-b6edf3d70d7c,PCP79910,820 DAVIS ST,EVANSTON,IL,60201-4448,42.046391,-87.694352,847-512-8632,0.0,128
2f5eedba-9890-3365-a183-0c5e2c788f5e,PULMONARY MEDICINE CONSULTANTS LTD,2800 W 95TH ST,EVERGREEN,IL,60805-2701,41.721279,-87.70133,708-424-9288,0.0,90
3b9b1374-f409-34ce-b7a0-e8e9a548be13,PCP83261,365 E N AVE,NORTHLAKE,IL,60164-2628,41.914317,-87.90547099999999,708-345-8100,0.0,28
4b3d129d-b36e-3256-b719-b2cb7f603bc1,PCP84281,14 S ADDISON ST,BENSENVILLE,IL,60106-2126,41.959701,-87.94346,630-766-8720,0.0,47
bec4cfad-0212-33c4-9d5c-8f30fb492c34,DIABETES AND ENDOCRINE CARE LTD,2800 W 95TH ST,EVERGREEN,IL,60805-2701,41.721279,-87.70133,708-229-5629,0.0,66
62313061-6c2f-3b01-8e8b-2329df216fa6,CONSULTANTS IN LABORATORY MEDICINE AND PATHOLOGY LTD,2800 W 95TH ST,EVERGREEN PARK,IL,60805-2701,41.721278999999996,-87.70133,708-229-5813,0.0,31
c214373f-5a36-3704-a52f-5cd78894c96e,PCP89214,5610 W CERMAK RD UNIT,CICERO,IL,60804-2219,41.844537,-87.759287,,0.0,32
eef57ff9-9aee-389d-8cd0-d846564d3fa2,J F ZAGOTTA AND ASSOCIATES LLC,480 N WOLF RD,NORTHLAKE,IL,60164-1650,41.914317,-87.90547099999999,708-562-0040,0.0,44
ca249046-681e-3e18-b756-76ff717c1c23,PCP91420,133 S NORTHWEST HWY,PARK RIDGE,IL,60068-4228,42.011762,-87.843434,,0.0,22
e2fa685e-80da-3943-a6ef-27e1382c4897,PCP91682,2604 DEMPSTER ST,PARK RIDGE,IL,60068-8427,42.011762,-87.843434,,0.0,43
c1e00cff-af78-31bf-82d8-b76f30ffbe1d,PCP91838,636 CHURCH ST,EVANSTON,IL,60201-4587,42.046391,-87.694352,,0.0,32
aa3b4660-7dfb-3c93-bdb3-d1132d6bbdd2,PCP92027,4433 W TOUHY AVE,LINCOLNWOOD,IL,60712-1832,42.005429,-87.732959,,0.0,321
8e1d65df-3420-32e9-a2a7-9252b3f1400a,PCP94395,7301 N LINCOLN AVE,LINCOLNWOOD,IL,60712-1758,42.005429,-87.732959,,0.0,109
5d994893-005f-3c7f-8c0f-f257c2064a7a,MIDWEST CENTER FOR WOMEN'S HEALTHCARE  LTD,1000 CENTRAL ST,EVANSTON,IL,60201-1779,42.046391,-87.694352,847-864-1200,0.0,54
ce9698d9-a8bc-3779-9d9e-01250ea431f9,PCP97690,1024 N BLVD,OAK PARK,IL,60301-1149,41.887166,-87.78994200000001,,0.0,43
a5cc2939-b2d3-32db-8ae0-3efd66ec5c7f,LUTHERAN GENERAL SPINE CENTER,1875 DEMPSTER ST,PARK RIDGE,IL,60068-1129,42.011762,-87.843434,847-698-9330,0.0,15
cfcbf874-cd9d-3234-8978-e3143508f643,PCP99345,14223 CHICAGO RD,DOLTON,IL,60419-1203,41.630274,-87.596839,,0.0,51
d6381134-32b2-3734-8908-b92d77018a40,PCP99662,4970 N HARLEM AVE,HARWOOD HEIGHTS,IL,60706-3552,41.966318,-87.80559000000001,,0.0,504
e5535a85-bc96-3f2a-a157-5d5edac70f74,PCP104281,7601 W MONTROSE AVE,NORRIDGE,IL,60706-1000,41.963738,-87.823195,,0.0,100
fb98f756-c763-3e6b-9478-6c9a5a7d3c48,PCP104396,4433 W TOUHY AVE,LINCOLNWOOD,IL,60712-1829,42.005429,-87.732959,,0.0,144
0f8e0bf7-bb2d-3c39-8fd0-6907864743cc,PCP105715,3360 W 95TH ST,EVERGEEN PARK,IL,60805-2236,41.721279,-87.70133,,0.0,141
d9ac64a1-f3b8-3290-86d3-6bde46b84918,PCP105998,7310 W N AVE,ELMWOOD PARK,IL,60707-4212,41.922464,-87.816317,,0.0,106
714c838f-865a-32d8-9f83-ae1f0daa1db1,PCP107187,209 N WALNUT ST,ITASCA,IL,60143-1730,41.976616,-88.018775,630-773-2478,0.0,42
29519529-9083-3bd9-94d2-bbe6607e2f1e,PCP109229,350S NORTHWEST HWY 300,PARK RIDGE,IL,60068-4262,42.011762,-87.843434,,0.0,21
cb12226b-6259-3fc0-a41e-243a9be4b9d8,PCP110366,2 W TALCOTT RD,PARK RIDGE,IL,60068-5558,42.011762,-87.843434,,0.0,42
4fe472e1-1b81-3edd-9864-ea4394ef9a33,PCP111393,7107 W DEMPSTER ST,NILES,IL,60714-2131,42.027864,-87.809956,,0.0,11
cb8527d3-95f4-3e10-8bea-0cf334afb59f,PCP112350,9620 W GRAND AVE,FRANKLIN PARK,IL,60131-3377,41.936015999999995,-87.879195,,0.0,36
8a505d91-7b27-312e-93b7-403725694225,PCP112475,7010 W N AVE,CHICAGO,IL,60707-4306,41.979738,-87.92843,773-889-4422,0.0,31
84ec5d78-6fa0-3621-a7e2-b780ec5c79d3,CARDIAC CONSULTING GROUP SC,1600 TORRENCE AVE,CALUMET CITY,IL,60409-5430,41.596495000000004,-87.537968,708-815-4826,0.0,28
4868fda4-4cb5-3dbf-bfe1-b92fe7b8cb8d,PCP113250,8780 W GOLF RD,NILES,IL,60714-5611,42.027864,-87.809956,,0.0,94
e4cadf8c-1b7a-312e-8410-a1fc6f002587,PCP115530,3434 W PETERSON,CHICAO,IL,60659-3319,41.837551,-87.681844,,0.0,6704
00549d4c-8dda-3942-a4dc-d80bcee15f5c,MIDWEST ANESTHESIA AND PAIN SPECIALISTS SC,3545 ROSE ST,FRANKLIN PARK,IL,60131-2068,41.936015999999995,-87.879195,847-671-0555,0.0,32
ec493c85-a9ea-3ce0-8fb1-7d10e736ef29,PCP117252,236 E IRVING PARK RD,WOOD DALE,IL,60191-2099,41.966306,-87.980851,,0.0,42
58731859-74f1-3f44-8205-81cd274db255,PCP117477,1119 MOUNT PROSPECT PLZ,MOUNT PROSPECT,IL,60056-2653,42.065406,-87.937499,,0.0,37
6202de7c-1fdc-3d4a-bfdd-76c531527db6,PCP119335,2206 S AUSTIN BLVD,CICERO,IL,60804-2014,41.844537,-87.759287,,0.0,35
896a31b7-55c8-3f00-9a39-8fc5c25b1fa1,PCP120048,2800 W 95TH ST,EVERGREEN,IL,60805-2701,41.721279,-87.70133,,0.0,13
c709288d-f853-32c0-b7a6-f0cc2dee9327,PCP120173,1 ERIE COURT,OAK PARK,IL,60302-2510,41.887166,-87.78994200000001,,0.0,80
b9005606-39e3-3dcd-8ae9-64ecc79d367d,RUSH OAK PARK PHYSICIANS GROUP NORTH RIVERSIDE,520 S MAPLE AVE 3RD FLOOR,OAK PARK,IL,60304-1022,41.887166,-87.78994200000001,708-660-5900,0.0,27
edb08a8b-429e-36d0-9669-985ecfc4e914,J R NEPHOLOGY AND ASSOCIATES INC,2800 W 95TH ST,EVERGREEN,IL,60805-2701,41.721279,-87.70133,708-422-6200,0.0,65
9b2f8b49-a507-376c-b99e-6165f2aef762,PCP120974,5712 W 35TH ST,CICERO,IL,60804-4222,41.844537,-87.759287,,0.0,49
83768c24-d05c-347a-b647-234e27d39f6c,PCP121151,8145 N MILWAUKEE AVE,NILES,IL,60714-2828,42.027864,-87.809956,,0.0,67
de3d1e7f-aae1-3fc6-b4e4-fd9def4a060c,PCP122907,1609 SHERMAN AVE,EVANSTON,IL,60201-3753,42.046391,-87.694352,,0.0,33
c7de24e0-0820-3b07-b81c-b02004c7a432,PCP123001,2502 N HARLEM AVE,ELMWOOD PARK,IL,60707-2020,41.922464,-87.816317,,0.0,49
75835ce5-6660-3a65-876f-44d054bfa9d7,PCP123067,5600 W 87TH ST,BURBANK,IL,60459-2902,41.744424,-87.768523,,0.0,28
75b142ab-ec37-3c49-a671-67624c3341e4,PCP125183,6677 N LINCOLN AVE,LINCOLNWOOD,IL,60712-3634,42.005429,-87.732959,,0.0,109
882a65af-3fb4-370e-81a7-473f79242cfd,PCP125900,7126 N LINCOLN AVE,LINCOLNWOOD,IL,60712-2234,42.005429,-87.732959,847-708-4846,0.0,64
1a74c374-8c43-30c1-b516-af67da66e190,PHYSICIANS TO YOU HOME HEALTH LIMITED,3266 S 58TH AVE,CICERO,IL,60804-3840,41.844537,-87.759287,708-933-3840,0.0,116
6ac45a45-6be7-3b84-9822-b4c9ce837517,PCP126622,600 DAVIS ST,EVANSTON,IL,60201-4488,42.046391,-87.694352,,0.0,35
891fc70c-60a8-333e-8afd-8ef2f673b52c,PCP127400,5857 W 35TH ST,CICERO,IL,60804-4250,41.844537,-87.759287,,0.0,79
5fe78620-7031-3502-857e-517f6332105a,PCP128692,7367 W N AVE,RIVER FOREST,IL,60305-1230,41.894875,-87.819064,,0.0,41
